datetime,row,col,latitude,longitude,value
2021-04-09,20,10,10.711275714285714,106.51786657142857,0.8115459
2021-04-09,20,11,10.711275714285714,106.54075322857143,0.5853314
2021-04-09,20,12,10.711275714285714,106.5636398857143,0.4566802
2021-04-09,21,11,10.68879,106.54075322857143,0.52924526
2021-04-09,21,12,10.68879,106.5636398857143,0.41048965
2021-04-09,22,11,10.666304285714286,106.54075322857143,0.51740354
2021-04-09,22,12,10.666304285714286,106.5636398857143,0.4494966
2021-04-09,24,27,10.621332857142857,106.90693974285715,1.52982
2021-04-09,24,28,10.621332857142857,106.92982640000001,1.4307002
2021-04-09,24,30,10.621332857142857,106.97559971428572,1.269999
2021-04-09,24,31,10.621332857142857,106.99848637142858,1.3502091
2021-04-09,25,26,10.598847142857142,106.88405308571429,1.616842
2021-04-09,25,27,10.598847142857142,106.90693974285715,1.593629
2021-04-09,25,28,10.598847142857142,106.92982640000001,1.4189599
2021-04-09,25,30,10.598847142857142,106.97559971428572,1.2600833
2021-04-09,25,31,10.598847142857142,106.99848637142858,1.3360618
2021-04-09,27,27,10.553875714285715,106.90693974285715,1.4313915
2021-04-09,27,28,10.553875714285715,106.92982640000001,1.3787512
2021-04-09,27,29,10.553875714285715,106.95271305714286,1.2217882
2021-04-09,27,30,10.553875714285715,106.97559971428572,1.2103938
2021-04-09,27,31,10.553875714285715,106.99848637142858,1.2951562
2021-04-09,28,24,10.53139,106.83827977142857,1.8277842
2021-04-09,28,25,10.53139,106.86116642857144,1.770597
2021-04-09,28,26,10.53139,106.88405308571429,1.6018026
2021-04-09,28,27,10.53139,106.90693974285715,1.4457067
2021-04-09,28,28,10.53139,106.92982640000001,1.3324004
2021-04-09,28,29,10.53139,106.95271305714286,1.2373009
2021-04-09,28,30,10.53139,106.97559971428572,1.2602327
2021-04-09,28,31,10.53139,106.99848637142858,1.2607551
2021-04-09,29,22,10.508904285714285,106.79250645714286,1.9836235
2021-04-09,29,23,10.508904285714285,106.81539311428573,1.9909822
2021-04-09,29,24,10.508904285714285,106.83827977142857,2.0379522
2021-04-09,29,25,10.508904285714285,106.86116642857144,1.8635398
2021-04-09,29,26,10.508904285714285,106.88405308571429,1.5866438
2021-04-09,29,27,10.508904285714285,106.90693974285715,1.4458447
2021-04-09,29,28,10.508904285714285,106.92982640000001,1.4849333
2021-04-09,29,29,10.508904285714285,106.95271305714286,1.27863
2021-04-09,29,30,10.508904285714285,106.97559971428572,1.3947357
2021-04-09,29,31,10.508904285714285,106.99848637142858,1.2834432
2021-04-09,30,22,10.48641857142857,106.79250645714286,1.9834659
2021-04-09,30,23,10.48641857142857,106.81539311428573,1.9834659
2021-04-09,32,28,10.441447142857143,106.92982640000001,1.7415507
2021-04-09,33,27,10.418961428571428,106.90693974285715,1.5984874
2021-04-09,33,28,10.418961428571428,106.92982640000001,1.6302783
2021-04-10,6,11,11.026075714285714,106.54075322857143,0.72275734
2021-04-10,6,12,11.026075714285714,106.5636398857143,0.80197304
2021-04-10,6,13,11.026075714285714,106.58652654285714,1.1578991
2021-04-10,7,11,11.003589999999999,106.54075322857143,0.76084715
2021-04-10,7,12,11.003589999999999,106.5636398857143,0.91141546
2021-04-10,7,13,11.003589999999999,106.58652654285714,1.519456
2021-04-10,8,9,10.981104285714286,106.49497991428572,1.6047652
2021-04-10,8,10,10.981104285714286,106.51786657142857,1.8349355
2021-04-10,8,11,10.981104285714286,106.54075322857143,1.3624285
2021-04-10,8,12,10.981104285714286,106.5636398857143,1.2399476
2021-04-10,8,13,10.981104285714286,106.58652654285714,1.7896037
2021-04-10,8,14,10.981104285714286,106.6094132,0.90978706
2021-04-10,8,15,10.981104285714286,106.63229985714285,0.8982962
2021-04-10,9,9,10.958618571428572,106.49497991428572,1.2747155
2021-04-10,9,10,10.958618571428572,106.51786657142857,1.2325103
2021-04-10,9,11,10.958618571428572,106.54075322857143,1.1975694
2021-04-10,9,12,10.958618571428572,106.5636398857143,1.4016811
2021-04-10,9,13,10.958618571428572,106.58652654285714,1.369016
2021-04-10,9,14,10.958618571428572,106.6094132,0.9170089
2021-04-10,9,15,10.958618571428572,106.63229985714285,0.92983085
2021-04-10,10,10,10.936132857142857,106.51786657142857,1.0032823
2021-04-10,10,11,10.936132857142857,106.54075322857143,0.9922231
2021-04-10,10,12,10.936132857142857,106.5636398857143,1.2462512
2021-04-10,10,13,10.936132857142857,106.58652654285714,1.2623507
2021-04-10,10,14,10.936132857142857,106.6094132,0.9368264
2021-04-10,10,15,10.936132857142857,106.63229985714285,1.0406945
2021-04-10,10,16,10.936132857142857,106.65518651428572,0.9117488
2021-04-10,11,10,10.913647142857142,106.51786657142857,0.9746299
2021-04-10,11,11,10.913647142857142,106.54075322857143,1.2517685
2021-04-10,11,12,10.913647142857142,106.5636398857143,1.4631398
2021-04-10,11,23,10.913647142857142,106.81539311428573,0.8964088
2021-04-10,11,24,10.913647142857142,106.83827977142857,0.8964088
2021-04-10,12,10,10.891161428571428,106.51786657142857,0.9090334
2021-04-10,12,11,10.891161428571428,106.54075322857143,1.0758392
2021-04-10,12,12,10.891161428571428,106.5636398857143,1.4895388
2021-04-10,12,20,10.891161428571428,106.74673314285715,2.017136
2021-04-10,12,21,10.891161428571428,106.7696198,2.0168433
2021-04-10,12,23,10.891161428571428,106.81539311428573,0.7297605
2021-04-10,12,24,10.891161428571428,106.83827977142857,0.76222754
2021-04-10,13,19,10.868675714285715,106.72384648571429,2.161888
2021-04-10,13,20,10.868675714285715,106.74673314285715,1.9082991
2021-04-10,13,21,10.868675714285715,106.7696198,1.8922371
2021-04-10,13,22,10.868675714285715,106.79250645714286,1.5744803
2021-04-10,13,23,10.868675714285715,106.81539311428573,0.9340954
2021-04-10,13,24,10.868675714285715,106.83827977142857,0.9266548
2021-04-10,14,19,10.84619,106.72384648571429,2.1652746
2021-04-10,14,20,10.84619,106.74673314285715,1.9095075
2021-04-10,14,21,10.84619,106.7696198,1.7481513
2021-04-10,14,22,10.84619,106.79250645714286,1.5154821
2021-04-10,14,23,10.84619,106.81539311428573,1.3115861
2021-04-10,14,24,10.84619,106.83827977142857,0.99624854
2021-04-10,14,25,10.84619,106.86116642857144,0.80688435
2021-04-10,15,19,10.823704285714285,106.72384648571429,1.3982998
2021-04-10,15,20,10.823704285714285,106.74673314285715,1.4347494
2021-04-10,15,21,10.823704285714285,106.7696198,1.249118
2021-04-10,15,22,10.823704285714285,106.79250645714286,1.5226247
2021-04-10,15,23,10.823704285714285,106.81539311428573,1.1191992
2021-04-10,15,24,10.823704285714285,106.83827977142857,0.8689421
2021-04-10,15,25,10.823704285714285,106.86116642857144,0.9942053
2021-04-10,16,9,10.80121857142857,106.49497991428572,2.542912
2021-04-10,16,18,10.80121857142857,106.70095982857143,1.728217
2021-04-10,16,19,10.80121857142857,106.72384648571429,1.7321312
2021-04-10,16,20,10.80121857142857,106.74673314285715,1.5603684
2021-04-10,16,21,10.80121857142857,106.7696198,1.4198929
2021-04-10,16,22,10.80121857142857,106.79250645714286,1.3135848
2021-04-10,16,23,10.80121857142857,106.81539311428573,1.0116779
2021-04-10,16,24,10.80121857142857,106.83827977142857,1.1222101
2021-04-10,16,25,10.80121857142857,106.86116642857144,1.0541945
2021-04-10,17,18,10.778732857142856,106.70095982857143,1.728217
2021-04-10,17,19,10.778732857142856,106.72384648571429,1.7768162
2021-04-10,17,20,10.778732857142856,106.74673314285715,1.7226999
2021-04-10,17,21,10.778732857142856,106.7696198,1.279721
2021-04-10,17,22,10.778732857142856,106.79250645714286,1.0857601
2021-04-10,17,23,10.778732857142856,106.81539311428573,0.89300454
2021-04-10,17,24,10.778732857142856,106.83827977142857,0.9233274
2021-04-10,17,25,10.778732857142856,106.86116642857144,1.3005897
2021-04-10,18,19,10.756247142857143,106.72384648571429,0.8345938
2021-04-10,18,20,10.756247142857143,106.74673314285715,0.86766046
2021-04-10,19,15,10.733761428571428,106.63229985714285,1.5176154
2021-04-10,19,17,10.733761428571428,106.67807317142858,1.6536896
2021-04-10,19,18,10.733761428571428,106.70095982857143,1.5398215
2021-04-10,19,19,10.733761428571428,106.72384648571429,1.6068267
2021-04-10,19,20,10.733761428571428,106.74673314285715,0.8956166
2021-04-10,20,10,10.711275714285714,106.51786657142857,0.937525
2021-04-10,20,11,10.711275714285714,106.54075322857143,0.88863975
2021-04-10,20,12,10.711275714285714,106.5636398857143,0.70287454
2021-04-10,20,14,10.711275714285714,106.6094132,1.0482395
2021-04-10,20,15,10.711275714285714,106.63229985714285,1.1498725
2021-04-10,20,16,10.711275714285714,106.65518651428572,1.2733716
2021-04-10,20,17,10.711275714285714,106.67807317142858,1.6705835
2021-04-10,20,18,10.711275714285714,106.70095982857143,1.5214051
2021-04-10,20,19,10.711275714285714,106.72384648571429,1.5642691
2021-04-10,20,20,10.711275714285714,106.74673314285715,0.8867486
2021-04-10,21,11,10.68879,106.54075322857143,0.777516
2021-04-10,21,12,10.68879,106.5636398857143,0.7349823
2021-04-10,21,13,10.68879,106.58652654285714,0.68526775
2021-04-10,21,14,10.68879,106.6094132,0.6778426
2021-04-10,21,15,10.68879,106.63229985714285,0.79314196
2021-04-10,21,16,10.68879,106.65518651428572,1.1343446
2021-04-10,21,17,10.68879,106.67807317142858,1.682381
2021-04-10,21,18,10.68879,106.70095982857143,1.5335524
2021-04-10,22,11,10.666304285714286,106.54075322857143,0.73832905
2021-04-10,22,12,10.666304285714286,106.5636398857143,0.8016382
2021-04-10,22,13,10.666304285714286,106.58652654285714,0.84456396
2021-04-10,22,14,10.666304285714286,106.6094132,0.74086505
2021-04-10,22,15,10.666304285714286,106.63229985714285,0.95148927
2021-04-10,22,16,10.666304285714286,106.65518651428572,1.0673186
2021-04-10,22,17,10.666304285714286,106.67807317142858,1.4975924
2021-04-10,22,18,10.666304285714286,106.70095982857143,1.5335524
2021-04-10,22,25,10.666304285714286,106.86116642857144,1.4102553
2021-04-10,23,16,10.643818571428572,106.65518651428572,0.9102729
2021-04-10,23,23,10.643818571428572,106.81539311428573,1.2057575
2021-04-10,23,24,10.643818571428572,106.83827977142857,0.9241245
2021-04-10,23,25,10.643818571428572,106.86116642857144,1.0860863
2021-04-10,23,26,10.643818571428572,106.88405308571429,1.0095373
2021-04-10,24,19,10.621332857142857,106.72384648571429,1.7553089
2021-04-10,24,20,10.621332857142857,106.74673314285715,1.7553089
